# Genepanel: Immun Version: 02 Date: 2016-08-10
#chromosome	txStart	txEnd	refseq	score	strand	geneSymbol	geneAlias	eGeneID	eTranscriptID	cdsStart	cdsEnd	exonsStarts	exonEnds
12	56435685	56438007	NM_001029.3	0	+	RPS26	S26	ENSG00000197728	ENST00000552361	56435950	56437938	56435685,56436208,56437146,56437902	56435953,56436386,56437277,56438007
14	50050289	50053134	NM_001032.4	0	-	RPS29	S29	ENSG00000213741	ENST00000245458	50050384	50053064	50050289,50052667,50053002	50050393,50052767,50053134
2	3622852	3628509	NM_001011.3	0	+	RPS7	S7	ENSG00000171863	ENST00000304921	3623199	3628472	3622852,3623181,3623406,3624076,3625299,3627699,3628394	3622940,3623274,3623478,3624220,3625364,3627850,3628509
3	39448179	39454032	NM_002295.5	0	+	RPSA	LRP,37LRP,p40,SA	ENSG00000168028	ENST00000301821	39449144	39453859	39448179,39449111,39450096,39452244,39453139,39453386,39453764	39448255,39449277,39450215,39452490,39453268,39453552,39454032
20	62289162	62327606	NM_032957.4	0	+	RTEL1	bK3184A7.3,NHL,DKFZP434C013,KIAA1088,RTEL	ENSG00000258366	ENST00000370018	62290755	62327138	62289162,62290585,62292650,62293202,62293826,62294181,62297356,62298821,62303908,62305292,62309497,62309620,62311201,62312016,62316875,62317143,62318990,62319289,62319491,62319653,62319880,62320407,62320854,62321102,62321439,62321646,62322157,62323094,62324157,62324495,62325724,62326093,62326418,62326680,62327130	62289819,62290857,62292849,62293296,62293980,62294242,62297432,62298906,62303974,62305446,62309536,62309699,62311299,62312072,62316950,62317225,62319123,62319403,62319532,62319739,62319958,62320485,62321001,62321218,62321563,62321794,62322300,62323190,62324356,62324636,62325841,62326327,62326574,62326833,62327606
21	36160097	36421595	NM_001754.4	0	-	RUNX1	PEBP2A2,AMLCR1	ENSG00000159216	ENST00000437180	36164431	36421196	36160097,36171597,36206706,36231770,36252853,36259139,36265221,36421138,36421464	36164907,36171759,36206898,36231875,36253010,36259393,36265260,36421255,36421595
20	35520226	35580246	NM_015474.3	0	-	SAMHD1	SBBI88,Mg11,HDDC1,MOP-5,AGS5	ENSG00000101347	ENST00000262878	35521334	35580046	35520226,35526224,35526842,35532559,35533766,35539620,35540863,35545124,35545351,35547766,35555584,35559162,35563431,35569441,35575140,35579838	35521469,35526362,35526947,35532652,35533906,35539736,35540955,35545233,35545452,35547922,35555655,35559278,35563592,35569514,35575207,35580246
7	66452689	66460588	NM_016038.2	0	-	SBDS	CGI-97,FLJ10917,SDS,SWDS	ENSG00000126524	ENST00000246868	66453357	66460404	66452689,66456123,66458203,66459198,66460276	66453486,66456288,66458404,66459328,66460588
11	57365026	57382326	NM_000062.2	0	+	SERPING1	C1IN,C1-INH,HAE1,HAE2	ENSG00000149131	ENST00000278407	57365743	57382054	57365026,57365721,57367351,57369507,57373482,57373880,57379189,57381800	57365195,57365794,57367850,57369642,57373686,57374020,57379409,57382326
X	123480131	123507010	NM_002351.4	0	+	SH2D1A	XLP,MTCP1,DSHP,XLPD,EBVS,SAP	ENSG00000183918	ENST00000371139	123480492	123505241	123480131,123499610,123504025,123505200	123480629,123499674,123504170,123507010
6	31926580	31937532	NM_006929.4	0	+	SKIV2L	HLP,DDX13,SKI2W,170A,SKIV2L1	ENSG00000204351	ENST00000375394	31926969	31937492	31926580,31927073,31927786,31927996,31928208,31928442,31928817,31928972,31929323,31929685,31930215,31930490,31930761,31931189,31931413,31931689,31932008,31933559,31934485,31934780,31935049,31935491,31935732,31936104,31936462,31936647,31937056,31937291	31926991,31927177,31927896,31928114,31928323,31928517,31928871,31929163,31929452,31929831,31930362,31930575,31930868,31931336,31931510,31931902,31932119,31933790,31934623,31934918,31935154,31935639,31935859,31936315,31936573,31936866,31937197,31937532
10	73079009	73123147	NM_018344.5	0	+	SLC29A3	ENT3,FLJ11160	ENSG00000198246	ENST00000373189	73079066	73122365	73079009,73082512,73103965,73111318,73115837,73121710	73079067,73082811,73104048,73111545,73116000,73123147
11	45826640	45834567	NM_018389.4	0	+	SLC35C1	FUCT1,FLJ11320	ENSG00000181830	ENST00000314134	45827352	45832886	45826640,45832326	45827887,45834567
11	118895060	118901616	NM_001164277.1	0	-	SLC37A4	GSD1b,GSD1c,GSD1d	ENSG00000137700	ENST00000545985	118895619	118900079	118895060,118895900,118896676,118897312,118897646,118898337,118898436,118898903,118899931,118900941,118901558	118895786,118896039,118896790,118897398,118897805,118898435,118898582,118899136,118900274,118901445,118901616
17	26721660	26733230	NM_080669.5	0	-	SLC46A1	HCP1,MGC9564,PCFT	ENSG00000076351	ENST00000440501	26726671	26733132	26721660,26727625,26727722,26729255,26731633,26732904	26726729,26727721,26727783,26729339,26732486,26733230
16	3631183	3661585	NM_032444.2	0	-	SLX4	KIAA1784,KIAA1987,FANCP	ENSG00000188827	ENST00000294008	3632342	3658965	3631183,3633097,3634769,3639002,3642699,3644453,3645605,3646153,3647379,3647797,3650979,3652118,3656474,3658430,3661560	3632694,3633511,3634872,3641311,3642866,3644600,3645694,3646394,3647696,3648000,3651192,3652308,3656699,3659567,3661585
2	217277136	217347774	NM_014140.3	0	+	SMARCAL1	HHARP,HARP	ENSG00000138375	ENST00000357276	217279427	217347700	217277136,217278578,217279369,217280979,217285021,217288355,217293318,217297440,217300060,217303142,217311740,217315568,217329319,217332666,217339991,217341831,217342925,217347460	217277371,217278615,217280238,217281030,217285255,217288406,217293505,217297591,217300219,217303208,217311881,217315787,217329390,217332769,217340174,217341932,217343022,217347774
7	26331514	26413949	NM_001199835.1	0	+	SNX10		ENSG00000086300	ENST00000338523	26386062	26412192	26331514,26386039,26400594,26404154,26404666,26411440,26412110	26331753,26386086,26400681,26404255,26404765,26411653,26413949
2	231033644	231084827	NM_004509.3	0	-	SP110		ENSG00000135899	ENST00000358662	231033839	231081642	231033644,231035336,231036781,231037559,231042253,231042872,231048287,231050709,231065600,231067294,231072705,231074645,231076184,231077061,231077475,231079664,231081495,231084588	231033953,231035477,231036890,231037675,231042396,231042971,231048356,231050859,231065681,231067444,231072774,231074723,231076268,231077145,231077742,231079833,231081643,231084827
5	147443534	147516925	NM_006846.3	0	+	SPINK5	VAKTI,LEKTI,LETKI,NETS,NS,FLJ21544,FLJ97536,FLJ97596,FLJ99794,DKFZp686K19184	ENSG00000133710	ENST00000256084	147443607	147516554	147443534,147444909,147449885,147451710,147465967,147468104,147469056,147470727,147473916,147475380,147477429,147478796,147480016,147480917,147481343,147484514,147486599,147488315,147491330,147492430,147493924,147495932,147497999,147498548,147499571,147499857,147503395,147504327,147505285,147506545,147510821,147513359,147516545	147443662,147444935,147450013,147451783,147466095,147468168,147469184,147470791,147474044,147475468,147477557,147478878,147480144,147480999,147481471,147484563,147486727,147488400,147491458,147492497,147494052,147496029,147498127,147498621,147499699,147499954,147503523,147504400,147505413,147506642,147510952,147513450,147516925
4	57333761	57369847	NM_006947.3	0	+	SRP72		ENSG00000174780	ENST00000342756	57333801	57368027	57333761,57335818,57337885,57340219,57340445,57342836,57344544,57344757,57349304,57350901,57352490,57354114,57355553,57356498,57356733,57357596,57361522,57366701,57367849	57333910,57335939,57338009,57340363,57340557,57342868,57344669,57344815,57349436,57351030,57352563,57354179,57355649,57356602,57356811,57357734,57361560,57366861,57369847
2	191833761	191878976	NM_007315.3	0	-	STAT1	STAT91,ISGF-3	ENSG00000115415	ENST00000361099	191835428	191874729	191833761,191839555,191840537,191841565,191843581,191844497,191845345,191847108,191848367,191849035,191850344,191851579,191851764,191854340,191855953,191859786,191862581,191862942,191864351,191865799,191872288,191873688,191874601,191878250,191878743	191835443,191839658,191840613,191841751,191843727,191844592,191845395,191847244,191848466,191849119,191850386,191851673,191851794,191854400,191856046,191859945,191862733,191863034,191864430,191865889,191872387,191873833,191874730,191878404,191878976
12	56735381	56754037	NM_005419.3	0	-	STAT2	STAT113	ENSG00000170581	ENST00000557235	56737172	56750355	56735381,56737608,56739929,56740225,56740602,56742312,56742535,56742707,56742946,56743209,56743372,56743880,56744195,56744612,56744881,56745075,56748249,56748561,56749059,56749226,56749491,56749915,56750224,56753841	56737315,56737919,56739987,56740408,56740739,56742407,56742588,56742843,56743045,56743293,56743420,56743974,56744216,56744672,56744974,56745234,56748398,56748647,56749135,56749316,56749587,56750069,56750362,56754037
17	40465342	40540513	NM_139276.2	0	-	STAT3	APRF	ENSG00000168610	ENST00000264657	40467762	40500534	40465342,40468806,40469199,40474299,40475021,40475277,40475590,40476728,40476980,40478133,40481427,40481571,40481764,40483489,40485690,40485908,40489452,40489780,40490748,40491331,40497576,40498586,40500406,40540296	40467818,40468919,40469242,40474512,40475161,40475372,40475643,40476864,40477079,40478217,40481475,40481665,40481794,40483549,40485783,40486067,40489604,40489875,40490830,40491427,40497675,40498731,40500557,40540513
17	40351194	40428424	NM_012448.3	0	-	STAT5B		ENSG00000173757	ENST00000293328	40353755	40384145	40351194,40354357,40354774,40359575,40362188,40362420,40364001,40368031,40369177,40369394,40370168,40370740,40371329,40371729,40375399,40376796,40379546,40384017,40428265	40353882,40354465,40354826,40359746,40362319,40362515,40364208,40368124,40369300,40369482,40370348,40370896,40371481,40371860,40375574,40376886,40379703,40384155,40428424
11	3876932	4114440	NM_003156.3	0	+	STIM1	GOK,D11S4896E	ENSG00000167323	ENST00000300737	3877500	4113028	3876932,3988781,4045102,4076755,4080510,4091255,4095731,4103413,4104111,4104492,4107706,4112511	3877639,3988912,4045217,4076867,4080626,4091433,4095909,4103581,4104212,4104728,4107773,4114440
20	43595119	43708593	NM_006282.2	0	+	STK4	MST1,KRS2,YSK3	ENSG00000101109	ENST00000372806	43595209	43703817	43595119,43600718,43607083,43610469,43615772,43623730,43625809,43629032,43629807,43653613,43703658	43595244,43600799,43607212,43610584,43615937,43623898,43625947,43629161,43629994,43653771,43708593
6	144471653	144513076	NM_003764.3	0	+	STX11		ENSG00000135604	ENST00000367568	144507764	144508628	144471653,144507759	144471840,144513076
19	7701986	7712760	NM_006949.3	0	+	STXBP2	UNC18B,Hunc18b	ENSG00000076944	ENST00000221283	7702035	7712696	7701986,7703611,7703904,7704616,7705616,7705785,7706590,7706919,7707088,7707314,7707651,7707868,7708050,7709499,7710082,7711134,7712047,7712239,7712610	7702072,7703661,7703986,7704693,7705695,7705889,7706739,7707004,7707219,7707422,7707709,7707934,7708131,7709638,7710192,7711230,7712133,7712397,7712760
6	32812985	32821748	NM_000593.5	0	-	TAP1	PSF1,RING4,D6S114E	ENSG00000168394	ENST00000354258	32813355	32821593	32812985,32814844,32815289,32815695,32816428,32816766,32818096,32818720,32819885,32820164,32820815	32813562,32814981,32815452,32815869,32816617,32816895,32818294,32818926,32820016,32820279,32821748
6	32793186	32806547	NM_000544.3	0	-	TAP2	PSF2,RING11,D6S217E	ENSG00000204267	ENST00000374897	32796631	32806010	32793186,32797176,32797706,32798043,32798394,32800109,32800403,32802930,32803419,32805313,32805517,32806429	32796811,32797313,32797866,32798217,32798583,32800238,32800601,32803136,32803550,32805428,32806014,32806547
6	33267471	33282164	NM_003190.4	0	-	TAPBP	TAPA	ENSG00000231925	ENST00000434618	33269536	33281818	33267471,33271731,33271904,33272073,33272765,33280993,33281470,33281781	33269548,33271766,33271994,33272415,33273164,33281254,33281641,33282164
X	153639853	153650063	NM_000116.4	0	+	TAZ	BTHS,XAP-2,G4.5,TAZ1	ENSG00000102125	ENST00000299328	153640180	153649343	153639853,153640422,153641543,153641818,153642437,153647881,153648043,153648370,153648550,153648996,153649241	153640289,153640551,153641589,153641904,153642527,153647962,153648085,153648433,153648603,153649074,153650063
22	19744225	19754855	NM_080647.1	0	+	TBX1	CATCH22	ENSG00000184058	ENST00000332710	19747166	19754390	19744225,19747080,19748427,19750763,19751677,19752480,19753280,19753424,19753911	19744268,19747200,19748803,19750865,19751849,19752636,19753348,19753525,19754855
19	1609288	1652328	NM_003200.3	0	-	TCF3	E2A,ITF1,MGC129647,MGC129648,bHLHb21,VDIR,E47	ENSG00000071564	ENST00000262965	1611705	1650247	1609288,1615283,1615684,1619109,1619314,1619778,1620966,1621131,1621836,1622052,1622311,1623949,1625574,1627357,1632036,1632330,1646353,1650175,1652298	1611848,1615519,1615820,1619233,1619473,1619852,1621045,1621190,1621969,1622222,1622414,1623999,1625707,1627425,1632115,1632404,1646426,1650286,1652328
11	67806461	67818366	NM_006019.3	0	+	TCIRG1	TIRC7,OC-116,OC116,ATP6N1C,Atp6i,a3,ATP6V0A3	ENSG00000110719	ENST00000265686	67808738	67818286	67806461,67808734,67809219,67810109,67810412,67810837,67811037,67811280,67811598,67812424,67814899,67815113,67815348,67816345,67816547,67817129,67817428,67817603,67817953,67818207	67806586,67808855,67809298,67810330,67810498,67810964,67811120,67811374,67811811,67812569,67815039,67815271,67815439,67816464,67816761,67817255,67817533,67817721,67818131,67818366
22	31003069	31023047	NM_000355.3	0	+	TCN2	D22S676,D22S750,TC2	ENSG00000185339	ENST00000405742	31003318	31022508	31003069,31006857,31008859,31010335,31011287,31011587,31013316,31018954,31022446	31003382,31007050,31009029,31010488,31011460,31011774,31013482,31019070,31023047
5	1253286	1295162	NM_198253.2	0	-	TERT	TRT,TP2,TCS1,hEST2,EST2	ENSG00000164362	ENST00000310581	1253842	1295104	1253286,1254482,1255401,1258712,1260588,1264518,1266578,1268634,1271233,1272299,1278755,1279405,1280272,1282543,1293427,1294885	1253946,1254620,1255526,1258774,1260715,1264707,1266650,1268748,1271319,1272395,1278911,1279585,1280453,1282739,1294781,1295162
3	195776154	195808961	NM_003234.2	0	-	TFRC	CD71,TFR1,p90	ENSG00000072274	ENST00000392396	195778812	195803970	195776154,195780288,195781950,195785154,195785444,195787050,195789452,195789724,195791179,195792313,195794388,195794902,195796325,195798266,195798873,195800800,195802029,195803934,195808701	195779055,195780429,195782172,195785236,195785503,195787118,195789516,195789810,195791299,195792471,195794528,195795001,195796439,195798369,195799023,195800996,195802231,195803993,195808961
19	41836435	41859838	NM_000660.5	0	-	TGFB1	CED,TGFbeta	ENSG00000105329	ENST00000221930	41836956	41858949	41836435,41838032,41847787,41848074,41850651,41854199,41858594	41837115,41838186,41847935,41848152,41850769,41854360,41859838
20	23026269	23030301	NM_000361.2	0	-	THBD	CD141	ENSG00000178726	ENST00000377103	23028413	23030141	23026269	23030301
19	4815935	4831754	NM_182919.3	0	-	TICAM1	TRIF,TICAM-1,MGC35334,PRVTIRB	ENSG00000127666	ENST00000248244	4816250	4818389	4815935,4831625	4818528,4831754
14	24708850	24711880	NM_001099274.1	0	-	TINF2	TIN2	ENSG00000092330	ENST00000267415	24709002	24711538	24708850,24709269,24709468,24709624,24710225,24710409,24710880,24711095,24711346	24709137,24709361,24709536,24710081,24710322,24710517,24710982,24711200,24711880
4	186990308	187006252	NM_003265.2	0	+	TLR3	CD283	ENSG00000164342	ENST00000296795	186997773	187006027	186990308,186997766,186999993,187003473,187005798	186990402,186998214,187000185,187005326,187006252
17	76108998	76128488	NM_007267.6	0	-	TMC6	LAK-4P,EVIN1	ENSG00000141524	ENST00000322914	76109228	76122913	76108998,76109628,76113349,76113548,76113882,76115051,76115377,76116733,76117093,76117636,76118685,76120069,76120604,76120969,76121238,76121806,76122357,76122604,76122857,76128421	76109292,76109705,76113428,76113725,76114016,76115127,76115473,76116913,76117245,76117792,76118830,76120260,76120862,76121066,76121344,76121965,76122447,76122729,76122987,76128488
17	76126858	76139049	NM_152468.4	0	+	TMC8	EVIN2	ENSG00000167895	ENST00000318430	76127669	76137193	76126858,76127361,76127962,76128439,76128868,76129486,76129933,76130474,76130950,76133315,76133797,76134085,76134429,76134654,76135242,76136914	76126932,76127818,76128111,76128589,76128951,76129623,76130081,76130645,76131090,76133439,76133895,76134269,76134560,76134813,76135321,76139049
5	138855112	138862375	NM_198282.3	0	-	TMEM173	FLJ38577,NET23	ENSG00000184584	ENST00000330794	138855845	138861289	138855112,138856913,138857854,138860374,138860743,138861062,138861794,138862134	138856039,138857100,138858093,138860483,138860927,138861289,138861887,138862375
18	59992519	60054943	NM_003839.3	0	+	TNFRSF11A	RANK,CD265,FEO	ENSG00000141655	ENST00000586569	59992585	60052267	59992519,60015400,60017044,60021623,60025480,60027187,60028912,60033940,60035933,60051983	59992660,60015482,60017170,60021767,60025574,60027282,60029026,60033993,60036717,60054943
17	16842397	16875402	NM_012452.2	0	-	TNFRSF13B	TACI,CD267,IGAD2	ENSG00000240505	ENST00000261652	16842860	16875389	16842397,16843639,16852051,16855759,16875328	16843111,16843825,16852297,16855897,16875402
22	42321035	42322821	NM_052945.3	0	-	TNFRSF13C	BAFFR,CD268	ENSG00000159958	ENST00000291232	42321370	42322777	42321035,42322104,42322641	42321558,42322335,42322821
12	6437922	6451283	NM_001065.3	0	-	TNFRSF1A	TNF-R,TNFAR,TNFR60,TNF-R-I,CD120a,TNF-R55	ENSG00000067182	ENST00000162749	6438477	6450980	6437922,6438943,6439432,6439763,6440018,6442234,6442532,6442902,6443256,6450941	6438788,6439232,6439461,6439877,6440092,6442313,6442682,6443031,6443410,6451283
1	1146705	1149548	NM_003327.3	0	-	TNFRSF4	ACT35,OX40,CD134	ENSG00000186827	ENST00000379236	1146934	1149507	1146705,1147083,1147321,1148017,1148371,1149042,1149362	1147005,1147212,1147518,1148084,1148473,1149165,1149548
13	43148290	43182149	NM_003701.3	0	+	TNFSF11	TRANCE,RANKL,OPGL,ODF,CD254	ENSG00000120659	ENST00000398795	43148439	43181054	43148290,43155261,43174887,43175018,43180632	43148658,43155429,43174933,43175117,43182149
17	7452374	7461207	NM_003809.2	0	+	TNFSF12	TWEAK,DR3LG,APO3L	ENSG00000239697	ENST00000293825	7452470	7460667	7452374,7452790,7453436,7454115,7454259,7460094,7460415	7452629,7452838,7453512,7454169,7454295,7460219,7461207
13	103249285	103331523	NM_003291.2	0	+	TPP2	TPPII	ENSG00000134900	ENST00000376065	103249388	103330666	103249285,103257142,103266450,103268745,103271071,103275226,103279361,103280197,103281831,103282445,103286299,103287936,103288573,103289431,103290588,103292619,103295571,103296906,103297258,103298643,103299556,103301256,103301757,103309405,103315997,103317144,103326632,103328645,103330576	103249553,103257271,103266546,103268850,103271196,103275390,103279516,103280274,103281959,103282545,103286448,103288052,103288742,103289589,103290665,103292726,103295726,103297023,103297359,103298740,103299694,103301501,103301836,103309557,103316094,103317275,103326840,103328765,103331523
14	103243815	103377837	NM_003300.3	0	+	TRAF3	CAP-1,CD40bp,CRAF1,LAP1	ENSG00000131323	ENST00000560371	103336538	103372121	103243815,103336521,103338253,103341960,103342694,103352525,103355896,103357661,103363597,103369591,103371549	103244012,103336783,103338305,103342065,103342862,103352606,103355971,103357754,103363738,103369766,103377837
6	111876580	111927477	NM_147686.3	0	-	TRAF3IP2	DKFZP586G0522,ACT1,CIKS	ENSG00000056972	ENST00000368761	111880607	111913289	111876580,111884167,111887646,111888826,111894097,111896845,111901399,111912460,111926978	111880754,111884242,111887763,111888895,111894186,111897024,111901592,111913297,111927477
3	48506918	48509044	NM_033629.4	0	+	TREX1	DRN3	ENSG00000213689	ENST00000436480	48508054	48508999	48506918,48508028	48507708,48509044
3	3168599	3190706	NM_182916.2	0	+	TRNT1	MtCCA,CGI-47,CCA1	ENSG00000072756	ENST00000251607	3170724	3189838	3168599,3170697,3178943,3182193,3186267,3188113,3189133,3189589	3168674,3170872,3179137,3182332,3186394,3188307,3189387,3190706
5	94799598	94890709	NM_014639.3	0	-	TTC37	THES	ENSG00000198677	ENST00000358746	94800310	94882854	94799598,94803569,94805483,94813993,94818176,94820427,94826611,94830385,94830667,94833119,94834073,94838583,94839517,94842637,94845297,94848180,94849274,94850558,94852056,94852228,94852375,94852619,94852849,94856419,94857757,94858905,94859358,94860168,94861101,94861290,94863716,94864704,94865792,94872520,94872746,94876393,94877008,94877518,94878887,94882764,94884263,94886284,94890639	94800385,94803693,94805614,94814146,94818335,94820549,94826740,94830497,94830721,94833192,94834295,94838707,94839642,94842715,94845391,94848322,94849349,94850627,94852113,94852290,94852454,94852764,94853026,94856522,94858011,94859030,94859538,94860295,94861205,94861377,94863856,94864806,94865933,94872629,94872845,94876534,94877084,94877610,94879031,94882855,94884419,94886354,94890709
2	47168312	47303275	NM_020458.3	0	+	TTC7A	KIAA1140	ENSG00000068724	ENST00000319190	47168680	47301062	47168312,47177501,47183977,47202111,47205930,47220588,47221495,47222274,47233060,47233779,47238469,47249000,47250546,47251425,47256362,47273453,47277087,47278884,47287907,47300840	47168864,47177665,47184146,47202242,47206046,47220667,47221653,47222338,47233198,47233863,47238574,47249118,47250604,47251498,47256523,47273570,47277185,47279019,47288110,47303275
19	10461203	10491248	NM_003331.4	0	-	TYK2	JTK1	ENSG00000105397	ENST00000525621	10461509	10489082	10461203,10461727,10463109,10463601,10464203,10464717,10465187,10467243,10468439,10468678,10469850,10472186,10472445,10472753,10472939,10473224,10475289,10475526,10476192,10477092,10478730,10478970,10488889,10490290,10491055	10461644,10461838,10463227,10463774,10464322,10464910,10465285,10467394,10468594,10468814,10469978,10472274,10472631,10472857,10473132,10473333,10475447,10475724,10476574,10477256,10478878,10479094,10489102,10490455,10491248
17	26873724	26879646	NM_005148.3	0	-	UNC119	HRG4,POC7,POC7A	ENSG00000109103	ENST00000335765	26874314	26879575	26873724,26874694,26875016,26875609,26879355	26874427,26874867,26875119,26875723,26879646
17	73823307	73840798	NM_199242.2	0	-	UNC13D	Munc13-4	ENSG00000092929	ENST00000207549	73824045	73840418	73823307,73824867,73826108,73826442,73826658,73827178,73827323,73829046,73830155,73830405,73830698,73831000,73831489,73831727,73831935,73832092,73832280,73832419,73832652,73832881,73835919,73836098,73836305,73836587,73836842,73837037,73838513,73838937,73839094,73839239,73839564,73840301	73824167,73825064,73826232,73826563,73826742,73827250,73827429,73829126,73830224,73830612,73830797,73831144,73831610,73831858,73831987,73832190,73832337,73832510,73832777,73832999,73836023,73836191,73836410,73836657,73836911,73837082,73838694,73839004,73839154,73839347,73839600,73840798
12	109535398	109548798	NM_080911.2	0	+	UNG	UDG,UNG1,UNG2,HIGM4	ENSG00000076248	ENST00000242576	109535484	109547774	109535398,109536236,109536993,109539706,109540643,109541237,109547633	109535616,109536443,109537089,109539804,109540732,109541416,109548798
16	58035276	58055527	NM_024598.3	0	+	USB1	FLJ13154,HVSL1,Mpn1	ENSG00000103005	ENST00000219281	58035387	58054149	58035276,58036382,58043832,58048176,58051237,58052875,58054044	58035485,58036549,58044016,58048230,58051343,58052959,58055527
8	100025493	100889814	NM_017890.4	0	+	VPS13B		ENSG00000132549	ENST00000358544	100026016	100887894	100025493,100025987,100050650,100108539,100115180,100123325,100127927,100133404,100146859,100147242,100147823,100148892,100155201,100160068,100168776,100182266,100205103,100286425,100287308,100396435,100403784,100443764,100454628,100479641,100493826,100513914,100515063,100519997,100523331,100533126,100568677,100587885,100589717,100654038,100673581,100711752,100729398,100732572,100733090,100779001,100789002,100790909,100796542,100821602,100829767,100830678,100830940,100831639,100832148,100833521,100836059,100844596,100847424,100847766,100861003,100865678,100871531,100874003,100880516,100883012,100883675,100887645	100025575,100026163,100050794,100108660,100115348,100123507,100128102,100133673,100146955,100147365,100147961,100148980,100155393,100160238,100168971,100182391,100205285,100286560,100287482,100396545,100403932,100443892,100454863,100479862,100494030,100514086,100515178,100520139,100523740,100533238,100568881,100588012,100589861,100654726,100673719,100712160,100729601,100732780,100733275,100779198,100789184,100791259,100796704,100821758,100830031,100830762,100831116,100831810,100832350,100833710,100836206,100844880,100847552,100847966,100861122,100866484,100871708,100874174,100880693,100883115,100883925,100889814
1	150039349	150117505	NM_007259.4	0	+	VPS45	h-vps45,H1	ENSG00000136631	ENST00000369130	150039914	150116974	150039349,150040686,150044232,150048310,150048993,150049171,150049746,150053423,150053965,150054799,150064030,150064395,150065622,150082610,150116886	150040007,150040821,150044293,150048390,150049062,150049309,150049857,150053558,150054079,150054967,150064189,150064503,150065744,150082742,150117505
X	48542185	48549817	NM_000377.2	0	+	WAS	WASP,WASPA	ENSG00000015285	ENST00000376701	48542242	48549553	48542185,48542671,48543935,48544122,48544334,48544469,48545169,48546442,48546688,48547048,48547708,48549497	48542374,48542812,48544022,48544225,48544376,48544523,48545344,48546485,48546842,48547455,48547823,48549817
2	175424301	175547627	NM_001077269.1	0	-	WIPF1	WIP	ENSG00000115935	ENST00000272746	175427274	175450301	175424301,175431797,175432588,175436403,175439931,175446037,175450250,175547501	175427330,175431911,175432801,175437174,175440108,175446167,175450339,175547627
17	7591666	7606820	NM_018081.2	0	+	WRAP53	FLJ10385,TCAB1	ENSG00000141499	ENST00000396463	7591966	7606804	7591666,7592541,7592907,7604058,7604776,7604974,7605661,7606060,7606310,7606560	7592397,7592640,7593019,7604147,7604867,7605107,7605870,7606164,7606445,7606820
X	122994016	123047829	NM_001167.3	0	+	XIAP	hILP	ENSG00000101966	ENST00000371199	123019512	123041031	122994016,123019480,123022468,123025087,123026580,123034342,123040837	122994143,123020389,123022568,123025166,123026623,123034543,123047829
2	98330030	98356323	NM_001079.3	0	+	ZAP70	ZAP-70,STD	ENSG00000115085	ENST00000264972	98340499	98355961	98330030,98330378,98340478,98341554,98349345,98349587,98349759,98350006,98350982,98351712,98353935,98354219,98354457,98355837	98330137,98330457,98340901,98341715,98349484,98349675,98349806,98350058,98351175,98351919,98354128,98354360,98354570,98356323
6	109783718	109804440	NM_014797.2	0	-	ZBTB24	KIAA0441,BIF1,PATZ2	ENSG00000112365	ENST00000230122	109787053	109803229	109783718,109788855,109796601,109797377,109797965,109802277,109804300	109787777,109788937,109796685,109797461,109798133,109803257,109804440
